State,LGA,Ward,PU-Code,PU-Name,Full Address,Latitude,Longitude,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File
OYO,AKINYELE,OLANLA/OBODA/LABODE,30-02-02-005,ELEPO VILLAGE,OYO AKINYELE OLANLA/OBODA/LABODE 30-02-02-005 ELEPO VILLAGE,7.6473457,4.0219762,53,336,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,33,3,12,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99028/result_85057_1677582248_thumb.jpg
OYO,AKINYELE,OLANLA/OBODA/LABODE,30-02-02-006,LABODE VILLAGE,OYO AKINYELE OLANLA/OBODA/LABODE 30-02-02-006 LABODE VILLAGE,7.589756,3.9771607,54,374,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,24,2,21,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99029/result_85058_1677582374_thumb.jpg
OYO,AKINYELE,OLANLA/OBODA/LABODE,30-02-02-007,OBODA VILLAGE,OYO AKINYELE OLANLA/OBODA/LABODE 30-02-02-007 OBODA VILLAGE,7.616926,4.0194234,86,436,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,43,0,31,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99030/result_85059_1677582529_thumb.jpg
OYO,AKINYELE,OLANLA/OBODA/LABODE,30-02-02-008,OLANLA VILLAGE,OYO AKINYELE OLANLA/OBODA/LABODE 30-02-02-008 OLANLA VILLAGE,7.6516301,3.9977295,125,468,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,62,6,20,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99031/result_85060_1677582657_thumb.jpg
OYO,AKINYELE,OLANLA/OBODA/LABODE,30-02-02-009,OLANLA (IDI OMO),OYO AKINYELE OLANLA/OBODA/LABODE 30-02-02-009 OLANLA (IDI OMO),7.6516301,3.9977295,65,219,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99032/result_85061_1677583149_thumb.jpg
OYO,AKINYELE,OLANLA/OBODA/LABODE,30-02-02-012,ONIKARAHUN VILLAGE,OYO AKINYELE OLANLA/OBODA/LABODE 30-02-02-012 ONIKARAHUN VILLAGE,7.62539,4.0184661,111,719,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99035/result_85064_1677586965_thumb.jpg
OYO,AKINYELE,OLANLA/OBODA/LABODE,30-02-02-013,OSANYINDEYI VILLAGE,OYO AKINYELE OLANLA/OBODA/LABODE 30-02-02-013 OSANYINDEYI VILLAGE,7.615384,3.9848132,81,317,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,61,0,15,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99036/result_85065_1677584520_thumb.jpg
OYO,AKINYELE,OLANLA/OBODA/LABODE,30-02-02-014,"ST. JAMES' S PRY. SCHOOL, OGUNJINMI","OYO AKINYELE OLANLA/OBODA/LABODE 30-02-02-014 ST. JAMES' S PRY. SCHOOL, OGUNJINMI",7.62539,4.0184661,27,172,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,15,0,8,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99037/result_85066_1677584800_thumb.jpg
OYO,AKINYELE,ARULOGUN/ENIOSA/ARORO,30-02-03-003,ARORO VILLAGE,OYO AKINYELE ARULOGUN/ENIOSA/ARORO 30-02-03-003 ARORO VILLAGE,7.5245844,3.953413,420,1652,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99040/result_85069_1677612181_thumb.jpg
OYO,AKINYELE,ARULOGUN/ENIOSA/ARORO,30-02-03-004,ATERE ORITAMERIN VILLAGE,OYO AKINYELE ARULOGUN/ENIOSA/ARORO 30-02-03-004 ATERE ORITAMERIN VILLAGE,7.5608529,3.9776389,68,538,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,33,16,11,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99041/result_85070_1677612274_thumb.jpg
OYO,AKINYELE,ARULOGUN/ENIOSA/ARORO,30-02-03-005,"COURT HALL, ARULOGUN","OYO AKINYELE ARULOGUN/ENIOSA/ARORO 30-02-03-005 COURT HALL, ARULOGUN",7.5728326,3.9888791,117,585,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,56,2,41,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99042/result_85071_1677508363_thumb.jpg
OYO,AKINYELE,ARULOGUN/ENIOSA/ARORO,30-02-03-006,DENLOKUN VILLAGE,OYO AKINYELE ARULOGUN/ENIOSA/ARORO 30-02-03-006 DENLOKUN VILLAGE,7.5608529,3.9776389,139,738,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,74,23,20,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99043/result_85072_1677666065_thumb.jpg
OYO,AKINYELE,ARULOGUN/ENIOSA/ARORO,30-02-03-007,IDI IYEYE VILLAGE,OYO AKINYELE ARULOGUN/ENIOSA/ARORO 30-02-03-007 IDI IYEYE VILLAGE,7.5836043,3.9844944,60,387,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,36,0,20,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99044/result_85073_1677509433_thumb.jpg
OYO,AKINYELE,ARULOGUN/ENIOSA/ARORO,30-02-03-008,IGBOOLOYIN VILLAGE,OYO AKINYELE ARULOGUN/ENIOSA/ARORO 30-02-03-008 IGBOOLOYIN VILLAGE,7.5504385,3.9709438,359,1390,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,199,67,55,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99045/result_85074_1677509761_thumb.jpg
OYO,AKINYELE,ARULOGUN/ENIOSA/ARORO,30-02-03-009,OGUNRANTI VILLAGE,OYO AKINYELE ARULOGUN/ENIOSA/ARORO 30-02-03-009 OGUNRANTI VILLAGE,7.5935594,4.0049066,39,435,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,29,3,6,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99046/result_85075_1677612470_thumb.jpg
OYO,AKINYELE,OLODE/AMOSUN/ONIDUNDU,30-02-04-002,AMOSUN VILLAGE,OYO AKINYELE OLODE/AMOSUN/ONIDUNDU 30-02-04-002 AMOSUN VILLAGE,7.6487527,3.9517399,68,247,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,41,0,16,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99048/result_85085_1677491588_thumb.jpg
OYO,AKINYELE,OLODE/AMOSUN/ONIDUNDU,30-02-04-003,ILEBA VILLAGE,OYO AKINYELE OLODE/AMOSUN/ONIDUNDU 30-02-04-003 ILEBA VILLAGE,7.6500605,3.9660027,71,382,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,29,1,35,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99049/result_85086_1677492291_thumb.jpg
OYO,AKINYELE,OLODE/AMOSUN/ONIDUNDU,30-02-04-004,OLODE VILLAGE,OYO AKINYELE OLODE/AMOSUN/ONIDUNDU 30-02-04-004 OLODE VILLAGE,7.6582177,3.9435346,103,372,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,47,9,28,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99050/result_85087_1677492137_thumb.jpg
OYO,AKINYELE,OLODE/AMOSUN/ONIDUNDU,30-02-04-005,"ST. LUKE'S SCHOOL, ONIDUNDU","OYO AKINYELE OLODE/AMOSUN/ONIDUNDU 30-02-04-005 ST. LUKE'S SCHOOL, ONIDUNDU",7.6296516,3.9221911,157,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,79,11,37,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99051/result_85088_1677491419_thumb.jpg
OYO,AKINYELE,OLODE/AMOSUN/ONIDUNDU,30-02-04-006,"ST. LUKE'S SCHOOL, ONIDUNDU","OYO AKINYELE OLODE/AMOSUN/ONIDUNDU 30-02-04-006 ST. LUKE'S SCHOOL, ONIDUNDU",7.6296516,3.9221911,157,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,53,0,20,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99051/result_85088_1677491419_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-001,"ANG. PRY. SCHOOL, AKINGBILE I","OYO AKINYELE OJO-EMO/MONIYA 30-02-05-001 ANG. PRY. SCHOOL, AKINGBILE I",7.5180627,3.946243,407,1794,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,212,130,37,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99053/result_85091_1677561118_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-002,ANG. PRY. SCHOOL - AKINGBILE II,OYO AKINYELE OJO-EMO/MONIYA 30-02-05-002 ANG. PRY. SCHOOL - AKINGBILE II,7.5180627,3.946243,349,1574,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,154,83,35,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99054/result_85092_1677561204_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-003,ALASE VILLAGE,OYO AKINYELE OJO-EMO/MONIYA 30-02-05-003 ALASE VILLAGE,7.5413042,3.9118735,286,1199,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99055/result_85093_1677607240_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-004,APAPA VILLAGE,OYO AKINYELE OJO-EMO/MONIYA 30-02-05-004 APAPA VILLAGE,7.5263817,3.9282692,317,2310,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,151,63,51,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99056/result_85094_1677606786_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-006,BEHIND I.I.T.A. POLICE STATION,OYO AKINYELE OJO-EMO/MONIYA 30-02-05-006 BEHIND I.I.T.A. POLICE STATION,7.5001518,3.913655,177,960,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,97,46,18,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99058/result_85096_1677561460_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-007,"COURT HALL, MONIYA I","OYO AKINYELE OJO-EMO/MONIYA 30-02-05-007 COURT HALL, MONIYA I",7.548816,3.8929412,156,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,85,32,25,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99059/result_85097_1677561524_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-008,"COURT HALL, MONIYA II","OYO AKINYELE OJO-EMO/MONIYA 30-02-05-008 COURT HALL, MONIYA II",7.5249257,3.9151847,272,1467,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,171,53,35,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99060/result_85098_1677607333_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-009,DABIRI VILLAGE,OYO AKINYELE OJO-EMO/MONIYA 30-02-05-009 DABIRI VILLAGE,7.5181593,3.9164585,201,729,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,153,24,12,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99061/result_85099_1677561631_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-010,IDI OSE I,OYO AKINYELE OJO-EMO/MONIYA 30-02-05-010 IDI OSE I,7.5015759,3.9131123,239,1421,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,130,46,31,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99062/result_85100_1677561706_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-011,IDI OSE II,OYO AKINYELE OJO-EMO/MONIYA 30-02-05-011 IDI OSE II,7.5015759,3.9131123,143,750,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,82,23,21,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99063/result_85101_1677561767_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-012,"ISLAMIC PRY. SCHOOL, MONIYA I","OYO AKINYELE OJO-EMO/MONIYA 30-02-05-012 ISLAMIC PRY. SCHOOL, MONIYA I",7.548816,3.8929412,205,1087,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,128,21,36,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99064/result_85102_1677561854_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-013,"ISLAMIC PRY. SCHOOL, MONIYA II","OYO AKINYELE OJO-EMO/MONIYA 30-02-05-013 ISLAMIC PRY. SCHOOL, MONIYA II",7.5249257,3.9151847,243,1245,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,150,15,39,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99065/result_85103_1677607537_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-014,ISLAMIC PRY. SCHOOL - MONIYA III,OYO AKINYELE OJO-EMO/MONIYA 30-02-05-014 ISLAMIC PRY. SCHOOL - MONIYA III,7.5249257,3.9151847,166,778,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,109,10,41,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99066/result_85104_1677606935_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-016,OBODA (F.R.S.C.),OYO AKINYELE OJO-EMO/MONIYA 30-02-05-016 OBODA (F.R.S.C.),7.5181593,3.9164585,281,1469,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,166,38,42,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99068/result_85106_1677562078_thumb.jpg
OYO,AKINYELE,OJO-EMO/MONIYA,30-02-05-018,OMILABU VILLAGE,OYO AKINYELE OJO-EMO/MONIYA 30-02-05-018 OMILABU VILLAGE,7.5181593,3.9164585,67,663,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,42,4,10,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99070/result_85108_1677562177_thumb.jpg
OYO,AKINYELE,AKINYELE/ISABIYI/IREPODUN,30-02-06-003,"ANG. SCHOOL, OTUN-AGBA-AKIN","OYO AKINYELE AKINYELE/ISABIYI/IREPODUN 30-02-06-003 ANG. SCHOOL, OTUN-AGBA-AKIN",7.5503944,3.9137243,412,1647,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99073/result_85167_1677616761_thumb.jpg
OYO,AKINYELE,AKINYELE/ISABIYI/IREPODUN,30-02-06-004,BABALAWO VILLAGE,OYO AKINYELE AKINYELE/ISABIYI/IREPODUN 30-02-06-004 BABALAWO VILLAGE,7.5830358,3.9164585,102,790,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,59,3,24,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99074/result_85168_1677493851_thumb.jpg
OYO,AKINYELE,AKINYELE/ISABIYI/IREPODUN,30-02-06-005,"C.A.C. PRY. SCHOOL, AKINYELE","OYO AKINYELE AKINYELE/ISABIYI/IREPODUN 30-02-06-005 C.A.C. PRY. SCHOOL, AKINYELE",7.532511,3.9743834,330,1767,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,187,10,83,13,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99075/result_85169_1677617256_thumb.jpg
OYO,AKINYELE,AKINYELE/ISABIYI/IREPODUN,30-02-06-006,IREPODUN VILLAGE,OYO AKINYELE AKINYELE/ISABIYI/IREPODUN 30-02-06-006 IREPODUN VILLAGE,7.569077,3.9276057,180,774,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,80,14,47,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99076/result_85170_1677494123_thumb.jpg
OYO,AKINYELE,AKINYELE/ISABIYI/IREPODUN,30-02-06-007,ISABIYI VILLAGE,OYO AKINYELE AKINYELE/ISABIYI/IREPODUN 30-02-06-007 ISABIYI VILLAGE,7.5583506,3.8966731,227,927,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,208,1,1,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99077/result_85171_1677617461_thumb.jpg
OYO,AKINYELE,AKINYELE/ISABIYI/IREPODUN,30-02-06-008,OGUNTILEWA VILLAGE,OYO AKINYELE AKINYELE/ISABIYI/IREPODUN 30-02-06-008 OGUNTILEWA VILLAGE,7.5699295,3.8983891,124,471,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,83,4,32,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99078/result_85172_1677494445_thumb.jpg
OYO,AKINYELE,AKINYELE/ISABIYI/IREPODUN,30-02-06-009,SOLALU VILLAGE,OYO AKINYELE AKINYELE/ISABIYI/IREPODUN 30-02-06-009 SOLALU VILLAGE,7.5830358,3.9164585,180,687,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,99,26,33,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99079/result_85173_1677494682_thumb.jpg
OYO,AKINYELE,AKINYELE/ISABIYI/IREPODUN,30-02-07-001,SOLALU VILLAGE,OYO AKINYELE AKINYELE/ISABIYI/IREPODUN 30-02-07-001 SOLALU VILLAGE,7.5830358,3.9164585,180,687,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,39,2,23,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99079/result_85173_1677494682_thumb.jpg
OYO,AKINYELE,IWOKOTO/TALONTAN/IDI-ORO,30-02-07-002,BABAMOGBA VILLAGE,OYO AKINYELE IWOKOTO/TALONTAN/IDI-ORO 30-02-07-002 BABAMOGBA VILLAGE,7.6253787,3.9644089,95,424,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,40,7,41,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99081/result_85181_1677576288_thumb.jpg
OYO,AKINYELE,IWOKOTO/TALONTAN/IDI-ORO,30-02-07-003,BANTU VILLAGE,OYO AKINYELE IWOKOTO/TALONTAN/IDI-ORO 30-02-07-003 BANTU VILLAGE,7.6097635,3.9521382,69,326,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,20,0,44,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99082/result_85182_1677576422_thumb.jpg
OYO,AKINYELE,IWOKOTO/TALONTAN/IDI-ORO,30-02-07-004,"COMM. PRY. SCHOOL, APAPA ODAN","OYO AKINYELE IWOKOTO/TALONTAN/IDI-ORO 30-02-07-004 COMM. PRY. SCHOOL, APAPA ODAN",7.6203834,3.9371625,97,563,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,82,0,7,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99083/result_85183_1677576495_thumb.jpg
OYO,AKINYELE,IWOKOTO/TALONTAN/IDI-ORO,30-02-07-005,FASOLA VILLAGE,OYO AKINYELE IWOKOTO/TALONTAN/IDI-ORO 30-02-07-005 FASOLA VILLAGE,7.6097635,3.9521382,175,796,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,3,121,5,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99084/result_85184_1677608006_thumb.jpg
OYO,AKINYELE,IWOKOTO/TALONTAN/IDI-ORO,30-02-07-007,"ST. JOHN'S SCHOOL, TALONTAN","OYO AKINYELE IWOKOTO/TALONTAN/IDI-ORO 30-02-07-007 ST. JOHN'S SCHOOL, TALONTAN",7.6261,3.955421,87,560,TRUE,-1,TRUE,FALSE,FALSE,FALSE,UNKNOWN,41,3,31,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99086/result_85186_1677576228_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-001,"ADEOSUN/ST. MATT. SCHOOL, OKE-ONA","OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-001 ADEOSUN/ST. MATT. SCHOOL, OKE-ONA",7.4751217,3.8960811,250,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,123,70,36,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99087/result_85189_1677491955_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-003,AJIBODE GRAMMAR SCHOOL,OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-003 AJIBODE GRAMMAR SCHOOL,7.4620253,3.8792155,212,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,92,81,23,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99089/result_85191_1677492232_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-004,AKOBO OJURIN AREA,OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-004 AKOBO OJURIN AREA,7.4509933,3.9519234,224,948,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,85,97,23,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99090/result_85192_1677492531_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-005,ARULOGUN ROAD/OJOO MARKET,OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-005 ARULOGUN ROAD/OJOO MARKET,7.4758049,3.9229339,141,765,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,72,40,18,2,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99091/result_85193_1677492630_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-006,ARULOGUN ROAD/OJOO MARKET,OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-006 ARULOGUN ROAD/OJOO MARKET,7.4758049,3.9229339,141,765,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,124,40,25,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99091/result_85193_1677492630_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-007,"COMM. PRY. SCHOOL, SASA I","OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-007 COMM. PRY. SCHOOL, SASA I",7.582933,3.836897,170,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,113,25,13,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99093/result_85195_1677493032_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-009,ELEMU BUS STOP/OPP. OLD BANK I,OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-009 ELEMU BUS STOP/OPP. OLD BANK I,7.4751217,3.8960811,202,907,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,114,36,31,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99095/result_85197_1677493558_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-010,ELEMU BUS STOP/OPP. OLD BANK II,OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-010 ELEMU BUS STOP/OPP. OLD BANK II,7.4751217,3.8960811,111,660,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,64,10,39,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99096/result_85198_1677581304_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-011,"H.L.A. SCHOOL, OJOO I","OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-011 H.L.A. SCHOOL, OJOO I",7.3927659,3.9207578,264,1044,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,191,39,21,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99097/result_85199_1677493702_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-012,"H.L.A. SCHOOL, OJOO II","OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-012 H.L.A. SCHOOL, OJOO II",7.3927659,3.9207578,238,956,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,135,33,26,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99098/result_85200_1677493877_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-013,"IDI ORI, SASA I","OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-013 IDI ORI, SASA I",7.4811259,3.9193469,206,921,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,124,34,33,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99099/result_85201_1677494611_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-014,"IDI ORI, SASA II","OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-014 IDI ORI, SASA II",7.4811259,3.9193469,191,836,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,104,23,43,1,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99100/result_85202_1677494696_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-016,IYANA SASA II,OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-016 IYANA SASA II,7.4751217,3.8960811,148,750,TRUE,-1,FALSE,FALSE,FALSE,FALSE,UNKNOWN,91,13,30,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99102/result_85204_1677495620_thumb.jpg
OYO,AKINYELE,OJOO/AJIBODE/LANIBA,30-02-08-017,JAKAN,OYO AKINYELE OJOO/AJIBODE/LANIBA 30-02-08-017 JAKAN,7.4452157,3.923712,219,750,TRUE,-1,FALSE,TRUE,FALSE,FALSE,UNKNOWN,128,37,22,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/99103/result_85205_1677495791_thumb.jpg
